tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-06-24,300,7,12,2.33,5000.00
906031,"Гостиница ""Матрёшка""",2026-06-24,35,9,19,25.71,5103.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-06-24,59,5,13,8.47,8200.00
1328740,"Гостиница ""На Звездинской""",2026-06-24,30,6,12,20.0,5000.00
1296851,"Гостиница ""Русь""",2026-06-24,56,3,7,5.36,4800.00
1889753,"Мини-отель ""Проспект""",2026-06-24,4,3,12,75.0,2700.00
1782205,"Гостиница ""Березка""",2026-06-24,8,1,4,12.5,6000.00
1462849,"Гостиница ""7 дорог""",2026-06-24,19,7,26,36.84,8400.00
1490581,"Гостиница ""Юбилейная""",2026-06-24,23,9,15,39.13,2500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-06-24,30,10,38,33.33,3000.00
1064267,"Мини-отель ""Nice People""",2026-06-24,6,1,2,16.67,3000.00
1298063,"Бутик-отель ""География""",2026-06-24,12,2,8,16.67,8800.00
787596,"Гостиница ""Ochagof""",2026-06-24,23,3,9,13.04,4760.00
1000539,"Отель ""Маяк""",2026-06-24,75,7,15,9.33,6460.00
1277758,"Отель ""Гранд Байкал""",2026-06-24,64,3,7,4.69,5400.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-06-24,37,5,10,13.51,13800.00
1032271,"Отель ""Даурия""",2026-06-24,15,1,4,6.67,14000.00
946962,"Отель ""Лотос""",2026-06-24,21,6,13,28.57,2300.00
1265779,"Отель ""Клубный Квартал""",2026-06-24,48,3,6,6.25,3500.00
1296594,"Отель ""Тайга""",2026-06-24,44,2,5,4.55,5700.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-06-24,66,4,8,6.06,5200.00
1367592,"Отель ""Атлас""",2026-06-24,28,7,18,25.0,4800.00
1367731,"Отель ""Яковлевъ""",2026-06-24,25,3,6,12.0,4600.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-06-24,31,5,12,16.13,4500.00
1343236,"Бутик-отель ""Аристократ""",2026-06-24,12,6,12,50.0,5100.00
1467982,Гостиница,2026-06-24,5,0,0,0.0,
1490199,Отель «Альпари»,2026-06-24,10,4,10,40.0,2400.00
1491765,"Гостиница ""130Hotel""",2026-06-24,12,5,9,41.67,3300.00
1508283,"Гостиница"" Аврора""",2026-06-24,7,2,5,28.57,2700.00
1609403,"Отель ""Иркут""",2026-06-24,30,8,15,26.67,3350.00
1655828,"Апарт-отель ""Светлый""",2026-06-24,6,4,8,66.67,4500.00
1690094,Гостиница Олимпиада,2026-06-24,25,3,4,12.0,1700.00
1851647,"Парк-Отель ""Шелест""",2026-06-24,8,4,8,50.0,5000.00
1913029,"Отель ""Точка Байкала""",2026-06-24,26,4,16,15.38,6500.00
1892012,"Отель ""Подлеморье""",2026-06-24,14,3,6,21.43,7500.00
1487384,"Парк отель ""Уюга""",2026-06-24,58,7,28,12.07,6000.00
904225,"Отель ""Михаил Строгов""",2026-06-24,21,6,10,28.57,4500.00
1276636,"Парк-отель ""Бурдугуз""",2026-06-24,69,5,15,7.25,19500.00
1441288,Отель Армат 4*,2026-06-24,36,6,14,16.67,5300.00
1472664,"Гостиница ""Байкал Форест""",2026-06-24,76,4,12,5.26,8700.00
1019043,"Гостиница ""Спектр""",2026-06-24,14,1,2,7.14,3000.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-06-24,15,6,10,40.0,3100.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-06-24,15,6,14,40.0,3330.00
1382100,"Гостиница ""У Истока""",2026-06-24,24,4,8,16.67,3400.00
1450305,Дача БайкалЭко,2026-06-24,10,4,8,40.0,15000.00
1632075,"Отель"" Арбат""",2026-06-24,11,8,14,72.73,3550.00
1785783,"Отель ""Белый Берег""",2026-06-24,5,2,4,40.0,9500.00
2032078,Гостиница «Усадьба Егорова»,2026-06-24,10,6,15,60.0,7000.00
2112642,"Гостиница ""Автовокзал""",2026-06-24,22,4,6,18.18,2600.00
425543,"Отель ""Звезда""",2026-06-24,64,6,14,9.38,8500.00
1378154,"Гостиница ""Байкал - Северное море""",2026-06-24,120,11,29,9.17,7040.00
2063101,"Гостиница ""Азия-Европа""",2026-06-24,19,7,14,36.84,5250.00
767249,"Отель ""Купеческий Дворъ""",2026-06-24,14,8,22,57.14,7380.00
898794,"Бутик-отель ""Маруся""",2026-06-24,14,3,6,21.43,5775.00
1335449,Отель Амурский,2026-06-24,17,7,16,41.18,17900.00
1345611,Гостиница,2026-06-24,29,6,13,20.69,10925.00
1390108,"Гостиница  ""Воробьевы горы""",2026-06-24,11,7,28,63.64,11000.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-06-24,99,0,0,0.0,
1899852,Отель «Байкал-Аляска»,2026-06-24,24,0,0,0.0,
1979910,"Отель""NUUR HOTEL""",2026-06-24,28,0,0,0.0,
2036706,"Отель ""Магистраль""",2026-06-24,21,0,0,0.0,
2110558,"Гостиница ""Малый отель""",2026-06-24,11,0,0,0.0,
2131235,"Отель ""Усадьба 1901""",2026-06-24,18,8,14,44.44,6200.00
