tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-07-23,300,14,24,4.67,5500.00
906031,"Гостиница ""Матрёшка""",2026-07-23,35,6,12,17.14,4982.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-07-23,59,6,16,10.17,8200.00
1328740,"Гостиница ""На Звездинской""",2026-07-23,30,6,12,20.0,5000.00
1296851,"Гостиница ""Русь""",2026-07-23,56,8,18,14.29,4600.00
1889753,"Мини-отель ""Проспект""",2026-07-23,4,3,12,75.0,3200.00
1462849,"Гостиница ""7 дорог""",2026-07-23,19,9,32,47.37,7200.00
1490581,"Гостиница ""Юбилейная""",2026-07-23,23,7,12,30.43,2500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-07-23,30,7,23,23.33,3000.00
787596,"Гостиница ""Ochagof""",2026-07-23,23,3,9,13.04,4900.00
1000539,"Отель ""Маяк""",2026-07-23,75,1,3,1.33,18700.00
1277758,"Отель ""Гранд Байкал""",2026-07-23,64,2,6,3.12,6900.00
1892012,"Отель ""Подлеморье""",2026-07-23,14,2,6,14.29,11500.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-07-23,15,7,12,46.67,3200.00
946962,"Отель ""Лотос""",2026-07-23,23,8,17,34.78,2500.00
1265779,"Отель ""Клубный Квартал""",2026-07-23,48,4,8,8.33,3500.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-07-23,66,3,6,4.55,5200.00
1367592,"Отель ""Атлас""",2026-07-23,28,0,0,0.0,
1367731,"Отель ""Яковлевъ""",2026-07-23,25,5,12,20.0,4600.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-07-23,31,8,20,25.81,4500.00
1343236,"Бутик-отель ""Аристократ""",2026-07-23,12,4,7,33.33,5100.00
1441288,Отель Армат 4*,2026-07-23,36,7,16,19.44,6200.00
1467982,Гостиница,2026-07-23,5,3,5,60.0,1500.00
1490199,Отель «Альпари»,2026-07-23,10,3,8,30.0,2400.00
1491765,"Гостиница ""130Hotel""",2026-07-23,12,4,8,33.33,3300.00
1508283,"Гостиница"" Аврора""",2026-07-23,7,3,9,42.86,4300.00
1655828,"Апарт-отель ""Светлый""",2026-07-23,6,4,8,66.67,4500.00
1690094,Гостиница Олимпиада,2026-07-23,25,5,8,20.0,1700.00
1851647,"Парк-Отель ""Шелест""",2026-07-23,8,4,8,50.0,5000.00
1913029,"Отель ""Точка Байкала""",2026-07-23,26,3,12,11.54,9000.00
1487384,"Парк отель ""Уюга""",2026-07-23,58,1,4,1.72,8500.00
2036706,"Отель ""Магистраль""",2026-07-23,21,4,10,19.05,3100.00
2112642,"Гостиница ""Автовокзал""",2026-07-23,22,5,8,22.73,2600.00
1276636,"Парк-отель ""Бурдугуз""",2026-07-23,69,5,15,7.25,19500.00
2063101,"Гостиница ""Азия-Европа""",2026-07-23,19,8,16,42.11,4000.00
1019043,"Гостиница ""Спектр""",2026-07-23,14,1,2,7.14,3000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-07-23,15,4,10,26.67,5439.00
1382100,"Гостиница ""У Истока""",2026-07-23,24,2,4,8.33,3400.00
1632075,"Отель"" Арбат""",2026-07-23,11,4,7,36.36,3510.00
2032078,Гостиница «Усадьба Егорова»,2026-07-23,10,7,18,70.0,7000.00
904225,"Отель ""Михаил Строгов""",2026-07-23,21,9,16,42.86,4500.00
425543,"Отель ""Звезда""",2026-07-23,64,7,16,10.94,7700.00
1378154,"Гостиница ""Байкал - Северное море""",2026-07-23,120,13,32,10.83,6490.00
767249,"Отель ""Купеческий Дворъ""",2026-07-23,14,4,12,28.57,7565.00
898794,"Бутик-отель ""Маруся""",2026-07-23,14,4,8,28.57,7875.00
1335449,Отель Амурский,2026-07-23,17,8,16,47.06,17900.00
1345611,Гостиница,2026-07-23,29,1,2,3.45,16675.00
1390108,"Гостиница  ""Воробьевы горы""",2026-07-23,11,3,15,27.27,16000.00
1899852,Отель «Байкал-Аляска»,2026-07-23,24,4,8,16.67,9500.00
1979910,"Отель""NUUR HOTEL""",2026-07-23,28,3,8,10.71,8300.00
1450305,Дача БайкалЭко,2026-07-23,10,4,8,40.0,15000.00
2110558,"Гостиница ""Малый отель""",2026-07-23,11,9,16,81.82,4500.00
2131235,"Отель ""Усадьба 1901""",2026-07-23,18,2,4,11.11,12840.00
