tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-08-02,300,14,24,4.67,5500.00
906031,"Гостиница ""Матрёшка""",2026-08-02,35,5,10,14.29,4982.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-08-02,59,8,18,13.56,7300.00
1328740,"Гостиница ""На Звездинской""",2026-08-02,30,6,12,20.0,5000.00
1296851,"Гостиница ""Русь""",2026-08-02,56,7,15,12.5,4600.00
1889753,"Мини-отель ""Проспект""",2026-08-02,4,3,12,75.0,2400.00
1462849,"Гостиница ""7 дорог""",2026-08-02,19,10,36,52.63,7200.00
1490581,"Гостиница ""Юбилейная""",2026-08-02,23,8,13,34.78,2500.00
1064267,"Мини-отель ""Nice People""",2026-08-02,6,4,6,66.67,3500.00
1298063,"Бутик-отель ""География""",2026-08-02,12,6,13,50.0,6800.00
787596,"Гостиница ""Ochagof""",2026-08-02,23,2,6,8.7,4900.00
1000539,"Отель ""Маяк""",2026-08-02,75,3,7,4.0,11880.00
1277758,"Отель ""Гранд Байкал""",2026-08-02,64,2,6,3.12,6900.00
904225,"Отель ""Михаил Строгов""",2026-08-02,21,1,2,4.76,6500.00
1032271,"Отель ""Даурия""",2026-08-02,15,2,4,13.33,6500.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-08-02,15,6,10,40.0,3300.00
946962,"Отель ""Лотос""",2026-08-02,23,5,10,21.74,2300.00
1265779,"Отель ""Клубный Квартал""",2026-08-02,48,0,0,0.0,
1367731,"Отель ""Яковлевъ""",2026-08-02,25,3,6,12.0,4400.00
1343236,"Бутик-отель ""Аристократ""",2026-08-02,12,6,12,50.0,5100.00
1441288,Отель Армат 4*,2026-08-02,36,8,17,22.22,6200.00
1467982,Гостиница,2026-08-02,5,3,5,60.0,1500.00
1490199,Отель «Альпари»,2026-08-02,10,3,8,30.0,2400.00
1472664,"Гостиница ""Байкал Форест""",2026-08-02,76,4,11,5.26,9900.00
1491765,"Гостиница ""130Hotel""",2026-08-02,12,3,5,25.0,3000.00
1508283,"Гостиница"" Аврора""",2026-08-02,7,1,3,14.29,4300.00
1609403,"Отель ""Иркут""",2026-08-02,30,7,12,23.33,3200.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-08-02,31,12,46,38.71,3000.00
1655828,"Апарт-отель ""Светлый""",2026-08-02,6,4,8,66.67,4500.00
1690094,Гостиница Олимпиада,2026-08-02,25,3,5,12.0,1700.00
1785783,"Отель ""Белый Берег""",2026-08-02,5,2,12,40.0,9500.00
1851647,"Парк-Отель ""Шелест""",2026-08-02,8,4,8,50.0,5000.00
1913029,"Отель ""Точка Байкала""",2026-08-02,26,1,4,3.85,7000.00
1892012,"Отель ""Подлеморье""",2026-08-02,14,2,4,14.29,8000.00
1487384,"Парк отель ""Уюга""",2026-08-02,58,9,34,15.52,5000.00
2036706,"Отель ""Магистраль""",2026-08-02,21,9,25,42.86,3100.00
2112642,"Гостиница ""Автовокзал""",2026-08-02,22,8,14,36.36,2600.00
1276636,"Парк-отель ""Бурдугуз""",2026-08-02,69,4,12,5.8,19500.00
1367592,"Отель ""Атлас""",2026-08-02,28,6,16,21.43,4800.00
1296594,"Отель ""Тайга""",2026-08-02,44,2,6,4.55,6600.00
2063101,"Гостиница ""Азия-Европа""",2026-08-02,19,4,8,21.05,7250.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-08-02,15,7,9,46.67,5439.00
1382100,"Гостиница ""У Истока""",2026-08-02,24,4,8,16.67,3400.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-08-02,31,9,22,29.03,4500.00
1632075,"Отель"" Арбат""",2026-08-02,11,3,5,27.27,3510.00
2032078,Гостиница «Усадьба Егорова»,2026-08-02,10,2,4,20.0,7400.00
425543,"Отель ""Звезда""",2026-08-02,64,7,16,10.94,7700.00
1378154,"Гостиница ""Байкал - Северное море""",2026-08-02,120,13,33,10.83,7590.00
767249,"Отель ""Купеческий Дворъ""",2026-08-02,14,8,23,57.14,8200.00
898794,"Бутик-отель ""Маруся""",2026-08-02,14,6,14,42.86,9030.00
1335449,Отель Амурский,2026-08-02,17,11,26,64.71,17900.00
1345611,Гостиница,2026-08-02,29,3,7,10.34,16675.00
1390108,"Гостиница  ""Воробьевы горы""",2026-08-02,11,1,3,9.09,13000.00
1899852,Отель «Байкал-Аляска»,2026-08-02,24,4,8,16.67,9500.00
1979910,"Отель""NUUR HOTEL""",2026-08-02,28,4,11,14.29,8400.00
1450305,Дача БайкалЭко,2026-08-02,10,1,2,10.0,20000.00
1367536,"Отель ""Санаторий Солнечный""",2026-08-02,125,2,4,1.6,4350.00
2110558,"Гостиница ""Малый отель""",2026-08-02,11,6,11,54.55,4500.00
2131235,"Отель ""Усадьба 1901""",2026-08-02,18,0,0,0.0,
2153764,"Отель ""На перроне""",2026-08-02,26,0,0,0.0,
