tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-06-15,300,8,15,2.67,5000.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-06-15,59,1,3,1.69,8200.00
906031,"Гостиница ""Матрёшка""",2026-06-15,35,8,15,22.86,5103.00
1296851,"Гостиница ""Русь""",2026-06-15,56,8,18,14.29,4600.00
1328740,"Гостиница ""На Звездинской""",2026-06-15,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-06-15,10,1,6,10.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-06-15,4,3,12,75.0,3200.00
1782205,"Гостиница ""Березка""",2026-06-15,8,1,4,12.5,6000.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-06-15,30,13,49,43.33,3000.00
1490581,"Гостиница ""Юбилейная""",2026-06-15,23,6,11,26.09,2500.00
1462849,"Гостиница ""7 дорог""",2026-06-15,19,8,29,42.11,8400.00
1298063,"Бутик-отель ""География""",2026-06-15,12,3,7,25.0,7500.00
787596,"Гостиница ""Ochagof""",2026-06-15,23,4,12,17.39,5950.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-06-15,37,7,14,18.92,13800.00
1277758,"Отель ""Гранд Байкал""",2026-06-15,64,5,11,7.81,5400.00
1000539,"Отель ""Маяк""",2026-06-15,75,8,15,10.67,6720.00
1487384,"Парк отель ""Уюга""",2026-06-15,58,8,30,13.79,5000.00
1892012,"Отель ""Подлеморье""",2026-06-15,14,4,8,28.57,7000.00
1913029,"Отель ""Точка Байкала""",2026-06-15,26,4,16,15.38,6500.00
1690094,Гостиница Олимпиада,2026-06-15,25,3,6,12.0,3500.00
1609403,"Отель ""Иркут""",2026-06-15,30,8,14,26.67,3200.00
1508283,"Гостиница"" Аврора""",2026-06-15,7,4,10,57.14,2700.00
1491765,"Гостиница ""130Hotel""",2026-06-15,12,5,9,41.67,5500.00
1390225,"Гостиница ""Добрый Кот""",2026-06-15,10,1,3,10.0,3600.00
1467982,Гостиница,2026-06-15,5,2,4,40.0,2000.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-06-15,31,0,0,0.0,
424345,"Гостиничный комплекс ""Лазурный берег""",2026-06-15,66,4,8,6.06,5200.00
1296594,"Отель ""Тайга""",2026-06-15,44,3,6,6.82,4900.00
946962,"Отель ""Лотос""",2026-06-15,21,5,14,23.81,1000.00
1032271,"Отель ""Даурия""",2026-06-15,15,3,8,20.0,5500.00
1472664,"Гостиница ""Байкал Форест""",2026-06-15,76,3,9,3.95,9900.00
1441288,Отель Армат 4*,2026-06-15,36,6,13,16.67,5300.00
1367731,"Отель ""Яковлевъ""",2026-06-15,25,3,6,12.0,4000.00
1367592,"Отель ""Атлас""",2026-06-15,28,4,10,14.29,4800.00
1276636,"Парк-отель ""Бурдугуз""",2026-06-15,69,5,15,7.25,19500.00
904225,"Отель ""Михаил Строгов""",2026-06-15,21,6,12,28.57,4500.00
1655828,"Апарт-отель ""Светлый""",2026-06-15,6,4,8,66.67,4500.00
1343236,"Бутик-отель ""Аристократ""",2026-06-15,12,4,8,33.33,5100.00
1851647,"Парк-Отель ""Шелест""",2026-06-15,8,2,4,25.0,5000.00
1490199,Отель «Альпари»,2026-06-15,10,4,10,40.0,2400.00
2112642,"Гостиница ""Автовокзал""",2026-06-15,22,6,10,27.27,2600.00
2032078,Гостиница «Усадьба Егорова»,2026-06-15,10,8,20,80.0,6000.00
1785783,"Отель ""Белый Берег""",2026-06-15,5,1,2,20.0,9500.00
1632075,"Отель"" Арбат""",2026-06-15,11,2,4,18.18,6890.00
1450305,Дача БайкалЭко,2026-06-15,10,4,8,40.0,12000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-06-15,15,8,12,53.33,3330.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-06-15,15,8,14,53.33,5200.00
2063101,"Гостиница ""Азия-Европа""",2026-06-15,19,8,16,42.11,4000.00
1378154,"Гостиница ""Байкал - Северное море""",2026-06-15,120,13,33,10.83,5000.00
425543,"Отель ""Звезда""",2026-06-15,64,6,14,9.38,8500.00
2036706,"Отель ""Магистраль""",2026-06-15,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-06-15,28,6,15,21.43,7600.00
1899852,Отель «Байкал-Аляска»,2026-06-15,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-06-15,99,5,23,5.05,11451.00
1390108,"Гостиница  ""Воробьевы горы""",2026-06-15,11,6,25,54.55,11000.00
1345611,Гостиница,2026-06-15,29,3,7,10.34,10925.00
1335449,Отель Амурский,2026-06-15,17,8,18,47.06,17900.00
898794,"Бутик-отель ""Маруся""",2026-06-15,14,0,0,0.0,
767249,"Отель ""Купеческий Дворъ""",2026-06-15,14,8,25,57.14,7380.00
2131235,"Отель ""Усадьба 1901""",2026-06-15,18,7,13,38.89,6200.00
2110558,"Гостиница ""Малый отель""",2026-06-15,11,3,6,27.27,5200.00
