tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-08-03,300,14,24,4.67,5500.00
906031,"Гостиница ""Матрёшка""",2026-08-03,35,10,20,28.57,4982.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-08-03,59,6,15,10.17,7300.00
1296851,"Гостиница ""Русь""",2026-08-03,56,8,18,14.29,4600.00
1328740,"Гостиница ""На Звездинской""",2026-08-03,30,6,12,20.0,5000.00
1889753,"Мини-отель ""Проспект""",2026-08-03,4,1,4,25.0,2700.00
1782205,"Гостиница ""Березка""",2026-08-03,8,1,4,12.5,6000.00
1490581,"Гостиница ""Юбилейная""",2026-08-03,23,6,11,26.09,2700.00
1462849,"Гостиница ""7 дорог""",2026-08-03,19,8,29,42.11,7200.00
1064267,"Мини-отель ""Nice People""",2026-08-03,6,2,3,33.33,3500.00
1298063,"Бутик-отель ""География""",2026-08-03,12,5,14,41.67,6800.00
787596,"Гостиница ""Ochagof""",2026-08-03,23,2,6,8.7,4900.00
1000539,"Отель ""Маяк""",2026-08-03,75,1,3,1.33,22000.00
1277758,"Отель ""Гранд Байкал""",2026-08-03,64,3,9,4.69,6900.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-08-03,37,3,6,8.11,15000.00
904225,"Отель ""Михаил Строгов""",2026-08-03,21,7,12,33.33,4500.00
1032271,"Отель ""Даурия""",2026-08-03,15,2,4,13.33,6500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-08-03,31,12,46,38.71,3000.00
946962,"Отель ""Лотос""",2026-08-03,23,4,8,17.39,2300.00
1467982,Гостиница,2026-08-03,5,3,5,60.0,1500.00
1690094,Гостиница Олимпиада,2026-08-03,25,3,5,12.0,1700.00
1367731,"Отель ""Яковлевъ""",2026-08-03,25,5,11,20.0,3000.00
2036706,"Отель ""Магистраль""",2026-08-03,21,9,25,42.86,3100.00
1491765,"Гостиница ""130Hotel""",2026-08-03,12,2,4,16.67,3300.00
1265779,"Отель ""Клубный Квартал""",2026-08-03,48,5,10,10.42,3500.00
1609403,"Отель ""Иркут""",2026-08-03,30,7,14,23.33,4200.00
1655828,"Апарт-отель ""Светлый""",2026-08-03,6,0,0,0.0,
1390225,"Гостиница ""Добрый Кот""",2026-08-03,10,1,4,10.0,4800.00
1851647,"Парк-Отель ""Шелест""",2026-08-03,8,4,8,50.0,5000.00
1487384,"Парк отель ""Уюга""",2026-08-03,58,9,34,15.52,5000.00
1441288,Отель Армат 4*,2026-08-03,36,8,17,22.22,6200.00
1892012,"Отель ""Подлеморье""",2026-08-03,14,5,10,35.71,7500.00
1785783,"Отель ""Белый Берег""",2026-08-03,5,3,14,60.0,9500.00
1472664,"Гостиница ""Байкал Форест""",2026-08-03,76,2,5,2.63,10700.00
1913029,"Отель ""Точка Байкала""",2026-08-03,26,1,4,3.85,12000.00
1367592,"Отель ""Атлас""",2026-08-03,28,5,12,17.86,4800.00
1276636,"Парк-отель ""Бурдугуз""",2026-08-03,69,4,12,5.8,19500.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-08-03,66,5,10,7.58,5200.00
2112642,"Гостиница ""Автовокзал""",2026-08-03,22,4,6,18.18,2600.00
1343236,"Бутик-отель ""Аристократ""",2026-08-03,12,5,10,41.67,5100.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-08-03,15,8,14,53.33,3100.00
2063101,"Гостиница ""Азия-Европа""",2026-08-03,19,7,14,36.84,4000.00
1296594,"Отель ""Тайга""",2026-08-03,44,5,11,11.36,5200.00
1382100,"Гостиница ""У Истока""",2026-08-03,24,1,2,4.17,3400.00
1632075,"Отель"" Арбат""",2026-08-03,11,2,3,18.18,3510.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-08-03,15,9,15,60.0,3885.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-08-03,31,7,14,22.58,4000.00
2032078,Гостиница «Усадьба Егорова»,2026-08-03,10,3,7,30.0,7400.00
425543,"Отель ""Звезда""",2026-08-03,64,6,13,9.38,8700.00
1378154,"Гостиница ""Байкал - Северное море""",2026-08-03,120,11,29,9.17,7590.00
898794,"Бутик-отель ""Маруся""",2026-08-03,14,5,12,35.71,9030.00
767249,"Отель ""Купеческий Дворъ""",2026-08-03,14,4,12,28.57,8200.00
1979910,"Отель""NUUR HOTEL""",2026-08-03,28,5,15,17.86,7900.00
1899852,Отель «Байкал-Аляска»,2026-08-03,24,4,8,16.67,9500.00
1390108,"Гостиница  ""Воробьевы горы""",2026-08-03,11,4,17,36.36,10000.00
1345611,Гостиница,2026-08-03,29,3,7,10.34,17825.00
1335449,Отель Амурский,2026-08-03,17,11,26,64.71,17900.00
2153764,"Отель ""На перроне""",2026-08-03,26,12,20,46.15,1800.00
1367536,"Отель ""Санаторий Солнечный""",2026-08-03,125,2,4,1.6,4350.00
2110558,"Гостиница ""Малый отель""",2026-08-03,11,3,6,27.27,5200.00
2131235,"Отель ""Усадьба 1901""",2026-08-03,18,4,6,22.22,7080.00
