tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-07-04,300,14,24,4.67,5500.00
906031,"Гостиница ""Матрёшка""",2026-07-04,35,7,12,20.0,4982.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-07-04,59,1,3,1.69,18200.00
1328740,"Гостиница ""На Звездинской""",2026-07-04,30,6,12,20.0,5000.00
1296851,"Гостиница ""Русь""",2026-07-04,56,9,21,16.07,4600.00
1782205,"Гостиница ""Березка""",2026-07-04,8,2,9,25.0,6000.00
1889753,"Мини-отель ""Проспект""",2026-07-04,4,1,4,25.0,3600.00
1462849,"Гостиница ""7 дорог""",2026-07-04,19,8,29,42.11,8400.00
1490581,"Гостиница ""Юбилейная""",2026-07-04,23,6,11,26.09,2700.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-07-04,30,12,46,40.0,3000.00
1064267,"Мини-отель ""Nice People""",2026-07-04,6,2,5,33.33,4000.00
1298063,"Бутик-отель ""География""",2026-07-04,12,7,14,58.33,6100.00
787596,"Гостиница ""Ochagof""",2026-07-04,23,2,6,8.7,4760.00
1000539,"Отель ""Маяк""",2026-07-04,75,3,5,4.0,9240.00
1277758,"Отель ""Гранд Байкал""",2026-07-04,64,5,11,7.81,5400.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-07-04,37,8,16,21.62,15000.00
946962,"Отель ""Лотос""",2026-07-04,21,5,13,23.81,1200.00
1265779,"Отель ""Клубный Квартал""",2026-07-04,48,0,0,0.0,
424345,"Гостиничный комплекс ""Лазурный берег""",2026-07-04,66,0,0,0.0,
1367592,"Отель ""Атлас""",2026-07-04,28,9,21,32.14,4800.00
1367731,"Отель ""Яковлевъ""",2026-07-04,25,6,13,24.0,4600.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-07-04,31,7,16,22.58,4500.00
1467982,Гостиница,2026-07-04,5,3,5,60.0,1500.00
1490199,Отель «Альпари»,2026-07-04,10,3,8,30.0,2400.00
1390225,"Гостиница ""Добрый Кот""",2026-07-04,10,2,5,20.0,2400.00
1491765,"Гостиница ""130Hotel""",2026-07-04,12,4,8,33.33,3300.00
1508283,"Гостиница"" Аврора""",2026-07-04,7,4,10,57.14,3300.00
1609403,"Отель ""Иркут""",2026-07-04,30,9,15,30.0,3200.00
1655828,"Апарт-отель ""Светлый""",2026-07-04,6,4,8,66.67,4500.00
1690094,Гостиница Олимпиада,2026-07-04,25,4,6,16.0,1700.00
1851647,"Парк-Отель ""Шелест""",2026-07-04,8,4,8,50.0,5000.00
1913029,"Отель ""Точка Байкала""",2026-07-04,26,3,12,11.54,8000.00
1892012,"Отель ""Подлеморье""",2026-07-04,14,5,11,35.71,7500.00
1487384,"Парк отель ""Уюга""",2026-07-04,58,8,30,13.79,5000.00
2036706,"Отель ""Магистраль""",2026-07-04,21,9,25,42.86,3100.00
904225,"Отель ""Михаил Строгов""",2026-07-04,21,6,11,28.57,4500.00
1296594,"Отель ""Тайга""",2026-07-04,44,10,23,22.73,5000.00
1276636,"Парк-отель ""Бурдугуз""",2026-07-04,69,5,15,7.25,19500.00
1441288,Отель Армат 4*,2026-07-04,36,7,16,19.44,5300.00
1472664,"Гостиница ""Байкал Форест""",2026-07-04,76,6,18,7.89,6960.00
1343236,"Бутик-отель ""Аристократ""",2026-07-04,12,6,12,50.0,5100.00
2063101,"Гостиница ""Азия-Европа""",2026-07-04,19,7,14,36.84,5250.00
895518,"Гостиница ""Космос""",2026-07-04,16,5,12,31.25,3675.00
1019043,"Гостиница ""Спектр""",2026-07-04,14,1,2,7.14,3000.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-07-04,15,7,12,46.67,3100.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-07-04,15,5,11,33.33,5439.00
1382100,"Гостиница ""У Истока""",2026-07-04,24,4,8,16.67,3400.00
1632075,"Отель"" Арбат""",2026-07-04,11,5,8,45.45,3200.00
1785783,"Отель ""Белый Берег""",2026-07-04,5,1,2,20.0,9500.00
2032078,Гостиница «Усадьба Егорова»,2026-07-04,10,8,20,80.0,7400.00
2112642,"Гостиница ""Автовокзал""",2026-07-04,22,6,10,27.27,2600.00
425543,"Отель ""Звезда""",2026-07-04,64,7,16,10.94,7600.00
1378154,"Гостиница ""Байкал - Северное море""",2026-07-04,120,12,32,10.0,6490.00
767249,"Отель ""Купеческий Дворъ""",2026-07-04,14,8,25,57.14,6560.00
898794,"Бутик-отель ""Маруся""",2026-07-04,14,5,12,35.71,6300.00
1335449,Отель Амурский,2026-07-04,17,9,20,52.94,17900.00
1345611,Гостиница,2026-07-04,29,7,16,24.14,10925.00
1390108,"Гостиница  ""Воробьевы горы""",2026-07-04,11,0,0,0.0,
1802586,"Гостиница ""BAIKAL VIEW""",2026-07-04,99,0,0,0.0,
1899852,Отель «Байкал-Аляска»,2026-07-04,24,0,0,0.0,
1979910,"Отель""NUUR HOTEL""",2026-07-04,28,4,11,14.29,7600.00
1450305,Дача БайкалЭко,2026-07-04,10,4,8,40.0,15000.00
2110558,"Гостиница ""Малый отель""",2026-07-04,11,9,16,81.82,4500.00
2131235,"Отель ""Усадьба 1901""",2026-07-04,18,8,14,44.44,6200.00
