tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-07-18,300,13,22,4.33,5500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-07-18,59,2,6,3.39,8200.00
906031,"Гостиница ""Матрёшка""",2026-07-18,35,9,17,25.71,4982.00
1328740,"Гостиница ""На Звездинской""",2026-07-18,30,6,12,20.0,5000.00
1296851,"Гостиница ""Русь""",2026-07-18,56,8,18,14.29,4600.00
1889753,"Мини-отель ""Проспект""",2026-07-18,4,3,12,75.0,3200.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-07-18,30,11,40,36.67,3000.00
1490581,"Гостиница ""Юбилейная""",2026-07-18,23,8,13,34.78,2500.00
1462849,"Гостиница ""7 дорог""",2026-07-18,19,9,32,47.37,8400.00
1298063,"Бутик-отель ""География""",2026-07-18,12,5,10,41.67,7400.00
1064267,"Мини-отель ""Nice People""",2026-07-18,6,2,4,33.33,3900.00
787596,"Гостиница ""Ochagof""",2026-07-18,23,2,6,8.7,5950.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-07-18,37,7,16,18.92,15000.00
1277758,"Отель ""Гранд Байкал""",2026-07-18,64,2,6,3.12,6900.00
1000539,"Отель ""Маяк""",2026-07-18,75,2,4,2.67,9240.00
2036706,"Отель ""Магистраль""",2026-07-18,21,9,25,42.86,3100.00
1487384,"Парк отель ""Уюга""",2026-07-18,58,8,30,13.79,5000.00
1892012,"Отель ""Подлеморье""",2026-07-18,14,0,0,0.0,
1913029,"Отель ""Точка Байкала""",2026-07-18,26,0,0,0.0,
1851647,"Парк-Отель ""Шелест""",2026-07-18,8,0,0,0.0,
1690094,Гостиница Олимпиада,2026-07-18,25,0,0,0.0,
1655828,"Апарт-отель ""Светлый""",2026-07-18,6,0,0,0.0,
1609403,"Отель ""Иркут""",2026-07-18,30,0,0,0.0,
1491765,"Гостиница ""130Hotel""",2026-07-18,12,0,0,0.0,
1472664,"Гостиница ""Байкал Форест""",2026-07-18,76,0,0,0.0,
1467982,Гостиница,2026-07-18,5,0,0,0.0,
1343236,"Бутик-отель ""Аристократ""",2026-07-18,12,0,0,0.0,
1314294,"Гостиница ""Ангара-Приоритет""",2026-07-18,31,0,0,0.0,
1367731,"Отель ""Яковлевъ""",2026-07-18,25,0,0,0.0,
1367592,"Отель ""Атлас""",2026-07-18,28,0,0,0.0,
1296594,"Отель ""Тайга""",2026-07-18,44,0,0,0.0,
1265779,"Отель ""Клубный Квартал""",2026-07-18,48,0,0,0.0,
946962,"Отель ""Лотос""",2026-07-18,23,8,15,34.78,2500.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-07-18,15,6,11,40.0,3100.00
1032271,"Отель ""Даурия""",2026-07-18,15,4,10,26.67,6500.00
1785783,"Отель ""Белый Берег""",2026-07-18,5,2,8,40.0,9500.00
904225,"Отель ""Михаил Строгов""",2026-07-18,21,8,14,38.1,4500.00
1276636,"Парк-отель ""Бурдугуз""",2026-07-18,69,5,15,7.25,19500.00
2063101,"Гостиница ""Азия-Европа""",2026-07-18,19,8,16,42.11,4000.00
2112642,"Гостиница ""Автовокзал""",2026-07-18,22,6,10,27.27,2600.00
2032078,Гостиница «Усадьба Егорова»,2026-07-18,10,7,17,70.0,7000.00
1632075,"Отель"" Арбат""",2026-07-18,11,7,12,63.64,3200.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-07-18,15,5,6,33.33,5439.00
1019043,"Гостиница ""Спектр""",2026-07-18,14,1,2,7.14,3000.00
1378154,"Гостиница ""Байкал - Северное море""",2026-07-18,120,14,34,11.67,7040.00
425543,"Отель ""Звезда""",2026-07-18,64,7,16,10.94,6700.00
1979910,"Отель""NUUR HOTEL""",2026-07-18,28,4,12,14.29,8000.00
1899852,Отель «Байкал-Аляска»,2026-07-18,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-07-18,99,6,36,6.06,9922.00
1390108,"Гостиница  ""Воробьевы горы""",2026-07-18,11,4,17,36.36,13000.00
1345611,Гостиница,2026-07-18,29,4,9,13.79,10925.00
1335449,Отель Амурский,2026-07-18,17,2,4,11.76,22000.00
898794,"Бутик-отель ""Маруся""",2026-07-18,14,6,14,42.86,6615.00
767249,"Отель ""Купеческий Дворъ""",2026-07-18,14,10,30,71.43,6970.00
1450305,Дача БайкалЭко,2026-07-18,10,3,6,30.0,15000.00
2131235,"Отель ""Усадьба 1901""",2026-07-18,18,7,12,38.89,7080.00
2110558,"Гостиница ""Малый отель""",2026-07-18,11,8,15,72.73,4500.00
