tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-06-30,300,12,20,4.0,5500.00
906031,"Гостиница ""Матрёшка""",2026-06-30,35,9,19,25.71,4982.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-06-30,59,3,7,5.08,8800.00
1328740,"Гостиница ""На Звездинской""",2026-06-30,30,6,12,20.0,5000.00
1296851,"Гостиница ""Русь""",2026-06-30,56,9,21,16.07,4600.00
1845315,"Апарт -отель ""BaikalStory """,2026-06-30,10,1,4,10.0,5500.00
1889753,"Мини-отель ""Проспект""",2026-06-30,4,2,8,50.0,3600.00
1782205,"Гостиница ""Березка""",2026-06-30,8,2,9,25.0,6000.00
1490581,"Гостиница ""Юбилейная""",2026-06-30,23,8,14,34.78,2500.00
1462849,"Гостиница ""7 дорог""",2026-06-30,19,10,36,52.63,8400.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-06-30,30,15,53,50.0,3000.00
1064267,"Мини-отель ""Nice People""",2026-06-30,6,3,6,50.0,3850.00
787596,"Гостиница ""Ochagof""",2026-06-30,23,3,9,13.04,4760.00
1000539,"Отель ""Маяк""",2026-06-30,75,6,10,8.0,9240.00
1277758,"Отель ""Гранд Байкал""",2026-06-30,64,4,10,6.25,5400.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-06-30,37,9,20,24.32,15000.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-06-30,66,3,6,4.55,5200.00
1032271,"Отель ""Даурия""",2026-06-30,15,3,8,20.0,6500.00
946962,"Отель ""Лотос""",2026-06-30,21,6,11,28.57,2300.00
1467982,Гостиница,2026-06-30,5,3,5,60.0,1500.00
1690094,Гостиница Олимпиада,2026-06-30,25,4,6,16.0,1700.00
1490199,Отель «Альпари»,2026-06-30,10,4,10,40.0,2400.00
1491765,"Гостиница ""130Hotel""",2026-06-30,12,5,9,41.67,3000.00
2036706,"Отель ""Магистраль""",2026-06-30,21,9,25,42.86,3100.00
1609403,"Отель ""Иркут""",2026-06-30,30,9,16,30.0,3200.00
1265779,"Отель ""Клубный Квартал""",2026-06-30,48,4,8,8.33,3500.00
1508283,"Гостиница"" Аврора""",2026-06-30,7,0,0,0.0,
1367731,"Отель ""Яковлевъ""",2026-06-30,25,0,0,0.0,
1314294,"Гостиница ""Ангара-Приоритет""",2026-06-30,31,0,0,0.0,
1655828,"Апарт-отель ""Светлый""",2026-06-30,6,0,0,0.0,
1367592,"Отель ""Атлас""",2026-06-30,28,0,0,0.0,
1851647,"Парк-Отель ""Шелест""",2026-06-30,8,0,0,0.0,
1487384,"Парк отель ""Уюга""",2026-06-30,58,0,0,0.0,
1892012,"Отель ""Подлеморье""",2026-06-30,14,2,4,14.29,7500.00
1913029,"Отель ""Точка Байкала""",2026-06-30,26,4,16,15.38,8000.00
904225,"Отель ""Михаил Строгов""",2026-06-30,21,7,13,33.33,4500.00
1441288,Отель Армат 4*,2026-06-30,36,5,10,13.89,5300.00
1296594,"Отель ""Тайга""",2026-06-30,44,6,15,13.64,5700.00
1472664,"Гостиница ""Байкал Форест""",2026-06-30,76,6,18,7.89,8700.00
1276636,"Парк-отель ""Бурдугуз""",2026-06-30,69,5,15,7.25,19500.00
2063101,"Гостиница ""Азия-Европа""",2026-06-30,19,7,14,36.84,4000.00
1343236,"Бутик-отель ""Аристократ""",2026-06-30,12,6,12,50.0,5100.00
1019043,"Гостиница ""Спектр""",2026-06-30,14,1,2,7.14,3000.00
2112642,"Гостиница ""Автовокзал""",2026-06-30,22,5,8,22.73,2600.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-06-30,15,8,14,53.33,3100.00
1382100,"Гостиница ""У Истока""",2026-06-30,24,4,8,16.67,3400.00
1632075,"Отель"" Арбат""",2026-06-30,11,5,8,45.45,3550.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-06-30,15,8,15,53.33,4662.00
2032078,Гостиница «Усадьба Егорова»,2026-06-30,10,8,20,80.0,7400.00
425543,"Отель ""Звезда""",2026-06-30,64,7,16,10.94,7600.00
1378154,"Гостиница ""Байкал - Северное море""",2026-06-30,120,12,32,10.0,6490.00
898794,"Бутик-отель ""Маруся""",2026-06-30,14,4,9,28.57,7350.00
767249,"Отель ""Купеческий Дворъ""",2026-06-30,14,4,11,28.57,8200.00
1979910,"Отель""NUUR HOTEL""",2026-06-30,28,8,21,28.57,7100.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-06-30,99,6,36,6.06,9328.00
1899852,Отель «Байкал-Аляска»,2026-06-30,24,4,8,16.67,9500.00
1345611,Гостиница,2026-06-30,29,8,18,27.59,10925.00
1390108,"Гостиница  ""Воробьевы горы""",2026-06-30,11,0,0,0.0,
1335449,Отель Амурский,2026-06-30,17,0,0,0.0,
1450305,Дача БайкалЭко,2026-06-30,10,4,8,40.0,15000.00
2110558,"Гостиница ""Малый отель""",2026-06-30,11,6,10,54.55,4500.00
2131235,"Отель ""Усадьба 1901""",2026-06-30,18,6,10,33.33,6200.00
