tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-07-09,300,14,24,4.67,5500.00
906031,"Гостиница ""Матрёшка""",2026-07-09,35,9,17,25.71,4982.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-07-09,59,4,10,6.78,8200.00
1328740,"Гостиница ""На Звездинской""",2026-07-09,30,6,12,20.0,5000.00
1296851,"Гостиница ""Русь""",2026-07-09,56,6,12,10.71,4600.00
1845315,"Апарт -отель ""BaikalStory """,2026-07-09,10,1,4,10.0,5500.00
1889753,"Мини-отель ""Проспект""",2026-07-09,4,3,12,75.0,3200.00
1462849,"Гостиница ""7 дорог""",2026-07-09,19,7,22,36.84,8400.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-07-09,30,7,31,23.33,3000.00
1064267,"Мини-отель ""Nice People""",2026-07-09,6,5,9,83.33,3600.00
1298063,"Бутик-отель ""География""",2026-07-09,12,4,12,33.33,6800.00
787596,"Гостиница ""Ochagof""",2026-07-09,23,3,9,13.04,4760.00
1000539,"Отель ""Маяк""",2026-07-09,75,7,13,9.33,10340.00
1277758,"Отель ""Гранд Байкал""",2026-07-09,64,3,9,4.69,6900.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-07-09,37,8,16,21.62,15000.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-07-09,66,5,10,7.58,5200.00
1032271,"Отель ""Даурия""",2026-07-09,15,3,8,20.0,6500.00
946962,"Отель ""Лотос""",2026-07-09,23,4,9,17.39,3500.00
1467982,Гостиница,2026-07-09,5,3,5,60.0,1500.00
1690094,Гостиница Олимпиада,2026-07-09,25,5,8,20.0,1700.00
1490199,Отель «Альпари»,2026-07-09,10,3,8,30.0,2400.00
1508283,"Гостиница"" Аврора""",2026-07-09,7,5,12,71.43,2600.00
1491765,"Гостиница ""130Hotel""",2026-07-09,12,3,5,25.0,3000.00
2036706,"Отель ""Магистраль""",2026-07-09,21,9,25,42.86,3100.00
1265779,"Отель ""Клубный Квартал""",2026-07-09,48,4,8,8.33,3500.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-07-09,31,0,0,0.0,
1609403,"Отель ""Иркут""",2026-07-09,30,8,15,26.67,4050.00
1655828,"Апарт-отель ""Светлый""",2026-07-09,6,4,8,66.67,4500.00
1367592,"Отель ""Атлас""",2026-07-09,28,10,24,35.71,4800.00
1296594,"Отель ""Тайга""",2026-07-09,44,9,20,20.45,5000.00
1851647,"Парк-Отель ""Шелест""",2026-07-09,8,4,8,50.0,5000.00
1367731,"Отель ""Яковлевъ""",2026-07-09,25,1,2,4.0,7000.00
1913029,"Отель ""Точка Байкала""",2026-07-09,26,4,16,15.38,8000.00
1472664,"Гостиница ""Байкал Форест""",2026-07-09,76,2,6,2.63,10530.00
904225,"Отель ""Михаил Строгов""",2026-07-09,21,5,9,23.81,4500.00
1343236,"Бутик-отель ""Аристократ""",2026-07-09,12,5,9,41.67,5100.00
1441288,Отель Армат 4*,2026-07-09,36,7,16,19.44,5300.00
1276636,"Парк-отель ""Бурдугуз""",2026-07-09,69,3,9,4.35,19500.00
2063101,"Гостиница ""Азия-Европа""",2026-07-09,19,8,16,42.11,4000.00
895518,"Гостиница ""Космос""",2026-07-09,16,5,12,31.25,3675.00
1019043,"Гостиница ""Спектр""",2026-07-09,14,1,2,7.14,3000.00
2112642,"Гостиница ""Автовокзал""",2026-07-09,22,7,12,31.82,2600.00
1632075,"Отель"" Арбат""",2026-07-09,11,8,14,72.73,3200.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-07-09,15,5,8,33.33,3200.00
1382100,"Гостиница ""У Истока""",2026-07-09,24,4,8,16.67,3400.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-07-09,15,9,15,60.0,3885.00
2032078,Гостиница «Усадьба Егорова»,2026-07-09,10,5,13,50.0,7000.00
1785783,"Отель ""Белый Берег""",2026-07-09,5,1,6,20.0,9500.00
425543,"Отель ""Звезда""",2026-07-09,64,7,16,10.94,7700.00
1378154,"Гостиница ""Байкал - Северное море""",2026-07-09,120,14,34,11.67,7040.00
898794,"Бутик-отель ""Маруся""",2026-07-09,14,8,19,57.14,7875.00
767249,"Отель ""Купеческий Дворъ""",2026-07-09,14,8,23,57.14,7380.00
1979910,"Отель""NUUR HOTEL""",2026-07-09,28,7,21,25.0,7600.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-07-09,99,6,36,6.06,8712.00
1899852,Отель «Байкал-Аляска»,2026-07-09,24,4,8,16.67,9500.00
1390108,"Гостиница  ""Воробьевы горы""",2026-07-09,11,5,16,45.45,13000.00
1345611,Гостиница,2026-07-09,29,5,11,17.24,16675.00
1335449,Отель Амурский,2026-07-09,17,0,0,0.0,
1450305,Дача БайкалЭко,2026-07-09,10,0,0,0.0,
2110558,"Гостиница ""Малый отель""",2026-07-09,11,9,16,81.82,4500.00
2131235,"Отель ""Усадьба 1901""",2026-07-09,18,2,2,11.11,6200.00
